"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"4869",101228301,"Alquiler de Casa o chalet independiente en calle del Congrés","Horta, Barcelona","Calle del Congrés|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle del Congrés","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",2850,2850,115,2,3,1,0,"segunda mano/buen estado",NA,1,0,0,"0",1,0,0,0,"||aire acondicionado|||jardín||||consumo: |273 kwh/m² año|||emisiones: |46 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 21 días","Anuncio actualizado el 15 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",1,0,NA,"2",7.9550742732627,1,1,0
"4870",101549004,"Alquiler de Piso en Horta","Horta Guinardó, Barcelona","|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",950,950,57,3,1,0,0,"segunda mano/buen estado",1962,0,1,1,"planta 1",1,0,0,1,"||consumo: |173 kwh/m² año|||emisiones: |36 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 6 días","Anuncio actualizado el 30 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"1","3",6.85646198459459,0,0,1
"4871",100507648,"Alquiler de Piso en paseo de Fabra i Puig","Can Peguera - El Turó de la Peira, Barcelona","Paseo de Fabra i Puig|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Paseo de Fabra i Puig","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",1000,1000,69,2,1,0,1,"segunda mano/buen estado",1959,0,0,0,"planta 5",1,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace más de 2 meses","Anuncio actualizado el 24 de abril","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","2",6.90775527898214,1,0,5
"4872",98834591,"Alquiler de Piso en calle del Canigó","Horta, Barcelona","Calle del Canigó|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle del Canigó","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1200,1200,70,2,1,0,1,"segunda mano/buen estado",1970,1,1,1,"planta 4",1,0,1,1,"||aire acondicionado||||consumo: |349 kwh/m² año|||emisiones: |61 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 16 días","Anuncio actualizado el 19 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"1","2",7.09007683577609,1,0,4
"4873",101341767,"Alquiler de Piso en calle de Martí i Alsina","Horta, Barcelona","Calle de Martí i Alsina|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Martí i Alsina","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1100,1100,85,3,2,0,1,"segunda mano/buen estado",NA,0,1,0,"planta 2",1,0,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 5 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"2","3",7.00306545878646,1,0,2
"4874",100441959,"Alquiler de Piso en calle de Vilapicina","Vilapicina i la Torre Llobeta, Barcelona","Calle de Vilapicina|Barrio Vilapicina i la Torre Llobeta|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Calle de Vilapicina","Barrio Vilapicina i la Torre Llobeta","Barrio Vilapicina i la Torre Llobeta","Distrito Nou Barris","Área de Barcelona, Barcelona",1550,1550,80,3,2,1,0,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,0,1,"||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace más de 2 meses","Anuncio actualizado el 8 de abril","2023-06-05","Distrito Nou Barris","vilapicina torre llobeta","vilapicina torre llobeta","vilapicina torre llobeta",0,0,"2","3",7.34601020991329,1,0,1
"4875",101427576,"Alquiler de Piso en paseo de Fabra i Puig","Horta, Barcelona","Paseo de Fabra i Puig|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Paseo de Fabra i Puig","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1200,1200,78,3,1,0,1,"segunda mano/buen estado",1978,0,0,0,"planta 4",1,1,0,1,"||consumo: |177,89 kwh/m² año|||emisiones: |36,75 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 19 días","Anuncio actualizado el 16 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"1","3",7.09007683577609,1,0,4
"4876",101410455,"Alquiler de Casa o chalet independiente en calle d'Hedilla, 72","Horta, Barcelona","Calle d'Hedilla, 72|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle d'Hedilla, 72","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",2800,2800,200,2,1,1,1,"segunda mano/buen estado",NA,0,1,0,"planta 20",0,0,0,0,"||aire acondicionado|||jardín||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 18 días","Anuncio actualizado el 18 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",1,0,"1","2",7.9373746961633,1,0,20
"4877",100563275,"Alquiler de Ático en Vilapicina i la Torre Llobeta","Nou Barris, Barcelona","|Barrio Vilapicina i la Torre Llobeta|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","","Barrio Vilapicina i la Torre Llobeta","Barrio Vilapicina i la Torre Llobeta","Distrito Nou Barris","Área de Barcelona, Barcelona",1850,1850,126,4,2,1,0,"segunda mano/buen estado",NA,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Nou Barris","vilapicina torre llobeta","vilapicina torre llobeta","vilapicina torre llobeta",0,0,"2","4 or more",7.52294091807237,1,0,1
"4878",98956540,"Alquiler de Piso en paseo de Maragall, 310","Vilapicina i la Torre Llobeta, Barcelona","Paseo de Maragall, 310|Barrio Vilapicina i la Torre Llobeta|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Paseo de Maragall, 310","Barrio Vilapicina i la Torre Llobeta","Barrio Vilapicina i la Torre Llobeta","Distrito Nou Barris","Área de Barcelona, Barcelona",1250,1250,68,3,1,0,0,"segunda mano/buen estado",1965,1,0,0,"planta 2",1,1,0,1,"||consumo: |173 kwh/m² año|||emisiones: |37 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace más de 5 meses","Anuncio actualizado el 4 de enero","2023-06-05","Distrito Nou Barris","vilapicina torre llobeta","vilapicina torre llobeta","vilapicina torre llobeta",0,0,"1","3",7.13089883029635,0,0,2
"4879",101408174,"Alquiler de Piso en calle del Doctor Pi i Molist","Can Peguera - El Turó de la Peira, Barcelona","Calle del Doctor Pi i Molist|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Calle del Doctor Pi i Molist","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",1300,1300,71,3,1,1,0,"segunda mano/buen estado",1957,0,1,0,"planta 1",0,1,0,1,"||consumo: |261 kwh/m² año|||emisiones: |55 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 6 días","Anuncio actualizado el 30 de mayo","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","3",7.17011954344963,1,0,1
"4880",101129575,"Alquiler de Piso en calle del Montsant","Can Peguera - El Turó de la Peira, Barcelona","Calle del Montsant|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Calle del Montsant","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",950,950,69,2,1,0,0,"segunda mano/buen estado",NA,1,1,1,"planta 4",1,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 12 días","Anuncio actualizado el 24 de mayo","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","2",6.85646198459459,0,0,4
"4881",100313137,"Alquiler de Dúplex en Orduña","Can Peguera - El Turó de la Peira, Barcelona","ORDUÑA|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","ORDUÑA","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",1100,1100,91,3,2,1,1,"segunda mano/buen estado",1973,1,1,0,"planta 3",1,0,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 5 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"2","3",7.00306545878646,1,0,3
"4882",100681447,"Alquiler de Piso en paseo de Fabra i Puig","Can Peguera - El Turó de la Peira, Barcelona","Paseo de Fabra i Puig|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Paseo de Fabra i Puig","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",1000,1000,60,2,1,0,1,"segunda mano/buen estado",NA,0,1,0,"planta 5",1,1,0,1,"||consumo: |80 kwh/m² año|||emisiones: |100 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 3 de mayo","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","2",6.90775527898214,1,0,5
"4883",101067496,"Alquiler de Piso en plaza del Virrei Amat","Vilapicina i la Torre Llobeta, Barcelona","Plaza del Virrei Amat|Barrio Vilapicina i la Torre Llobeta|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Plaza del Virrei Amat","Barrio Vilapicina i la Torre Llobeta","Barrio Vilapicina i la Torre Llobeta","Distrito Nou Barris","Área de Barcelona, Barcelona",1250,1250,90,4,1,1,0,"segunda mano/buen estado",NA,1,0,0,"planta 1",0,1,0,0,"||consumo: |115 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 17 días","Anuncio actualizado el 19 de mayo","2023-06-05","Distrito Nou Barris","vilapicina torre llobeta","vilapicina torre llobeta","vilapicina torre llobeta",0,0,"1","4 or more",7.13089883029635,1,0,1
"4884",101448695,"Alquiler de Piso en Horta","Horta Guinardó, Barcelona","|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1245,1245,60,2,1,0,1,"segunda mano/buen estado",NA,0,0,0,"0",0,0,0,0,"||no indicado|||",8031,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"1","2",7.12689080889881,1,1,0
"4885",101599121,"Alquiler de Piso en calle de Porrera","Horta, Barcelona","Calle de Porrera|Barrio Horta|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Porrera","Barrio Horta","Barrio Horta","Distrito Horta Guinardó","Área de Barcelona, Barcelona",950,950,75,3,1,0,1,"segunda mano/buen estado",NA,0,0,0,"planta 1",0,0,0,1,"||consumo: |23 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8031,"Anuncio actualizado hace 4 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Horta Guinardó","horta","horta","horta",0,0,"1","3",6.85646198459459,1,0,1
"4886",101618783,"Alquiler de Piso en paseo urrutia","Can Peguera - El Turó de la Peira, Barcelona","Paseo urrutia|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Paseo urrutia","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",1250,1250,84,3,1,0,0,"segunda mano/buen estado",NA,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||en trámite|||",8031,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","3",7.13089883029635,0,0,3
"4887",101522106,"Alquiler de Chalet pareado en calle Doctor Pi i Molist, 35","Can Peguera - El Turó de la Peira, Barcelona","Calle Doctor Pi i Molist, 35|Barrio Can Peguera - El Turó de la Peira|Distrito Nou Barris|Barcelona|Área de Barcelona, Barcelona","Calle Doctor Pi i Molist, 35","Barrio Can Peguera - El Turó de la Peira","Barrio Can Peguera - El Turó de la Peira","Distrito Nou Barris","Área de Barcelona, Barcelona",2000,2000,100,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,"0",0,0,1,0,"||aire acondicionado||||en trámite|||",8031,"Anuncio actualizado hace 5 días","Anuncio actualizado el 31 de mayo","2023-06-05","Distrito Nou Barris","can peguera turó peira","can peguera","can peguera turó peira",0,0,"1","2",7.60090245954208,1,1,0
"4888",101633379,"Alquiler de Piso en calle de Calderón de la Barca","El Carmel, Barcelona","Calle de Calderón de la Barca|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Calderón de la Barca","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",950,950,65,3,1,0,1,"segunda mano/buen estado",NA,0,0,0,"0",0,1,0,1,"||en trámite|||",8032,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","3",6.85646198459459,1,1,0
"4889",94765227,"Alquiler de Piso en paseo de Maragall, 375","La Font d'En Fargues, Barcelona","Paseo de Maragall, 375|Barrio La Font d'En Fargues|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Paseo de Maragall, 375","Barrio La Font d'En Fargues","Barrio La Font d'En Fargues","Distrito Horta Guinardó","Área de Barcelona, Barcelona",900,950,85,3,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",0,0,0,1,"||consumo: |139 kwh/m² año|||emisiones: |124 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Horta Guinardó","font fargues","font fargues","font fargues",0,0,"1","3",6.80239476332431,1,0,1
"4890",99201237,"Alquiler de Piso en calle de Moratín, 1","El Carmel, Barcelona","Calle de Moratín, 1|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Moratín, 1","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1600,1600,50,2,1,0,0,"segunda mano/buen estado",1990,0,0,0,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 4 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","2",7.37775890822787,0,1,0
"4891",101635068,"Alquiler de Piso en calle de Llobet i Vall-llosera","El Guinardó, Barcelona","Calle de Llobet i Vall-llosera|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Llobet i Vall-llosera","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",950,950,55,2,1,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 4",0,1,0,0,"||consumo: |999 kwh/m² año|||emisiones: |999 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 2 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"1","2",6.85646198459459,0,0,4
"4892",101508824,"Alquiler de Piso en La Font d'En Fargues","Horta Guinardó, Barcelona","|Barrio La Font d'En Fargues|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","","Barrio La Font d'En Fargues","Barrio La Font d'En Fargues","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1800,1800,118,3,2,1,1,"segunda mano/buen estado",1971,1,1,1,"0",1,1,0,1,"||piscina|||zonas verdes||||consumo: |202 kwh/m² año|||emisiones: |38 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Horta Guinardó","font fargues","font fargues","font fargues",0,0,"2","3",7.49554194388426,1,1,0
"4893",97687442,"Alquiler de Piso en calle del Llobregós","El Carmel, Barcelona","Calle del Llobregós|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle del Llobregós","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",920,920,63,3,1,0,0,"segunda mano/buen estado",1969,0,1,1,"0",0,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 3 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","3",6.82437367004309,0,1,0
"4894",101623700,"Alquiler de Estudio en Segle XX","El Guinardó, Barcelona","Segle XX|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Segle XX","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",590,590,30,0,1,0,0,"segunda mano/buen estado",NA,0,0,0,"bajo",0,0,0,1,"||consumo: |179 kwh/m² año|||emisiones: |79 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,1,"1","1",6.38012253689976,0,0,0
"4895",101508448,"Alquiler de Piso en calle d'Amílcar, 166","El Guinardó, Barcelona","Calle d'Amílcar, 166|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle d'Amílcar, 166","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1300,1300,50,1,1,1,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,0,1,"||aire acondicionado|||zonas verdes||||consumo: |222 kwh/m² año|||emisiones: |45 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 3 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"1","1",7.17011954344963,1,0,1
"4896",97784553,"Alquiler de Piso en avenida de Frederic Rahola","La Font d'En Fargues, Barcelona","Avenida de Frederic Rahola|Barrio La Font d'En Fargues|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Avenida de Frederic Rahola","Barrio La Font d'En Fargues","Barrio La Font d'En Fargues","Distrito Horta Guinardó","Área de Barcelona, Barcelona",2850,2850,92,2,1,1,0,"segunda mano/buen estado",NA,0,1,1,"planta 2",1,1,0,0,"||aire acondicionado|||piscina||||no indicado|||",8032,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 3 de mayo","2023-06-05","Distrito Horta Guinardó","font fargues","font fargues","font fargues",0,0,"1","2",7.9550742732627,1,0,2
"4897",101612753,"Alquiler de Piso en paseo de Maragall","El Guinardó, Barcelona","Paseo de Maragall|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Paseo de Maragall","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",950,950,75,2,2,0,0,"segunda mano/buen estado",1964,0,1,0,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |232 kwh/m² año|||emisiones: |44 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 3 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"2","2",6.85646198459459,0,0,1
"4898",101026598,"Alquiler de Piso en calle d'Amílcar, 166","El Guinardó, Barcelona","Calle d'Amílcar, 166|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle d'Amílcar, 166","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1300,1300,50,1,1,1,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,0,1,"||aire acondicionado|||zonas verdes||||consumo: |222 kwh/m² año|||emisiones: |45 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"1","1",7.17011954344963,1,0,1
"4899",99428455,"Alquiler de Piso en calle dels Agudells","El Carmel, Barcelona","Calle dels Agudells|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle dels Agudells","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1200,1200,70,2,1,0,0,"segunda mano/buen estado",1974,1,1,0,"0",1,0,0,1,"||consumo: |91 kwh/m² año|||emisiones: |18 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 10 días","Anuncio actualizado el 25 de mayo","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","2",7.09007683577609,0,1,0
"4900",101003410,"Alquiler de Piso en calle d'Amílcar, 166","El Guinardó, Barcelona","Calle d'Amílcar, 166|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle d'Amílcar, 166","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1300,1300,50,1,1,1,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,0,1,"||aire acondicionado|||zonas verdes||||consumo: |222 kwh/m² año|||emisiones: |45 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 4 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"1","1",7.17011954344963,1,0,1
"4901",101390283,"Alquiler de Piso en Doctor Bove","El Carmel, Barcelona","DOCTOR BOVE|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","DOCTOR BOVE","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",850,850,51,3,1,0,0,"segunda mano/buen estado",1968,0,0,0,"planta 2",0,0,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 24 días","Anuncio actualizado el 11 de mayo","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","3",6.74523634948436,0,0,2
"4902",101245135,"Alquiler de Piso en paseo Maragall, 267","El Guinardó, Barcelona","Paseo MARAGALL, 267|Barrio El Guinardó|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Paseo MARAGALL, 267","Barrio El Guinardó","Barrio El Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",925,925,42,2,1,1,0,"segunda mano/buen estado",1960,0,0,0,"0",0,1,0,1,"||consumo: |207 kwh/m² año|||emisiones: |50 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 18 días","Anuncio actualizado el 18 de mayo","2023-06-05","Distrito Horta Guinardó","guinardó","guinardó","guinardó",0,0,"1","2",6.82979373751242,1,1,0
"4903",101044675,"Alquiler de Piso en calle del Dr. Bové, 121 C","El Carmel, Barcelona","Calle del Dr. Bové, 121 C|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle del Dr. Bové, 121 C","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",850,850,55,3,1,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 2",0,0,0,0,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 4 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","3",6.74523634948436,0,0,2
"4904",101216048,"Alquiler de Piso en calle de Josep Sangenís","La Teixonera, Barcelona","Calle de Josep Sangenís|Barrio La Teixonera|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Josep Sangenís","Barrio La Teixonera","Barrio La Teixonera","Distrito Horta Guinardó","Área de Barcelona, Barcelona",2400,2400,100,4,1,1,1,"segunda mano/buen estado",1978,1,1,1,"planta 4",0,0,0,1,"||consumo: |207 kwh/m² año|||emisiones: |36 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 3 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Horta Guinardó","teixonera","teixonera","teixonera",0,0,"1","4 or more",7.78322401633604,1,0,4
"4905",100617373,"Alquiler de Piso en calle de Lugo","El Carmel, Barcelona","Calle de Lugo|Barrio El Carmel|Distrito Horta Guinardó|Barcelona|Área de Barcelona, Barcelona","Calle de Lugo","Barrio El Carmel","Barrio El Carmel","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1100,1100,70,3,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,0,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8032,"Anuncio actualizado hace 25 días","Anuncio actualizado el 11 de mayo","2023-06-05","Distrito Horta Guinardó","carmel","carmel","carmel",0,0,"1","3",7.00306545878646,0,0,3
