"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon"
"4039",95878699,"Alquiler de Piso en calle de Sant Antoni Maria Claret","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sant Antoni Maria Claret||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Antoni Maria Claret","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",2742,2742,62,3,1,0,0,"segunda mano/buen estado",NA,0,1,1,3,0,0,0,0,"||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","3",7.916443,0
"4040",95878746,"Alquiler de Piso en calle de Sant Antoni Maria Claret","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sant Antoni Maria Claret||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Antoni Maria Claret","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",2742,2742,62,3,1,0,0,"segunda mano/buen estado",NA,0,1,1,2,0,0,0,0,"||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","3",7.916443,0
"4041",95878741,"Alquiler de Piso en calle de Sant Antoni Maria Claret","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sant Antoni Maria Claret||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Antoni Maria Claret","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",2622,2622,62,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,11,0,0,0,0,"||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","2",7.871693,0
"4042",96977804,"Alquiler de Piso en calle de Provença","La Sagrada Família, Barcelona","Calle de Provença||Urb. Eixample Dreta||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Provença","Urb. Eixample Dreta","Barrio La Sagrada Família","Barrio La Sagrada Família","Barcelona",2000,2000,105,3,2,1,1,"segunda mano/buen estado",1912,1,1,1,0,1,1,1,1,"||aire acondicionado||||en trámite|||",8025,"Anuncio actualizado hace más de 2 meses","Anuncio actualizado el 28 de septiembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","3",7.600902,1
"4043",99495693,"Alquiler de Piso en El Camp d'En Grassot i Gràcia Nova","Gràcia, Barcelona","||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",3500,3500,81,3,2,1,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace 6 días","Anuncio actualizado el 11 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"2","3",8.160518,1
"4044",99370902,"Alquiler de Piso en calle de Provença","La Sagrada Família, Barcelona","Calle de Provença||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Provença","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",2800,2800,122,4,2,0,1,"segunda mano/buen estado",1988,1,1,1,3,1,1,1,1,"||aire acondicionado||||consumo: |51 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 17 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","4 or more",7.937375,1
"4045",98725502,"Alquiler de Piso en La Sagrada Família","Eixample, Barcelona","||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1600,1600,83,3,2,1,1,"segunda mano/buen estado",1995,0,0,0,5,1,1,1,1,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace 28 días","Anuncio actualizado el 20 de octubre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","3",7.377759,1
"4046",32575126,"Alquiler de Piso en ronda del guinardó","El Baix Guinardó, Barcelona","Ronda del guinardó||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","Ronda del guinardó","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1250,1250,120,3,2,1,0,"segunda mano/buen estado",1979,1,1,1,3,1,1,1,1,"||aire acondicionado||||en trámite|||",8025,"Anuncio actualizado hace más de 5 meses","Anuncio actualizado el 7 de junio","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"2","3",7.130899,1
"4047",99134063,"Alquiler de Piso en calle de Sant Pau","El Raval, Barcelona","Calle de Sant Pau||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Pau","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1790,1790,85,3,2,0,1,"segunda mano/buen estado",NA,1,1,1,1,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 2 días","Anuncio actualizado el 15 de noviembre","2022-11-17","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","3",7.489971,1
"4048",89289908,"Alquiler de Piso en calle de Sant Fructuós","La Font de la Guatlla, Barcelona","Calle de Sant Fructuós||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Fructuós","Barrio La Font de la Guatlla","Barrio La Font de la Guatlla","Distrito Sants-Montjuïc","Área de Barcelona, Barcelona",1280,1280,65,2,1,0,1,"segunda mano/buen estado",NA,1,1,1,4,1,1,0,1,"||consumo: |158 kwh/m² año|||emisiones: |33 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 7 días","Anuncio actualizado el 10 de noviembre","2022-11-17","Distrito Sants-Montjuïc","font guatlla","font guatlla","font guatlla",0,0,"1","2",7.154615,1
"4049",99149311,"Alquiler de Ático en calle de Padilla, 385","El Baix Guinardó, Barcelona","Calle de Padilla, 385||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","Calle de Padilla, 385","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",900,900,60,2,1,1,1,"segunda mano/buen estado",NA,0,1,0,7,0,1,0,1,"||no indicado|||",8025,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 12 de octubre","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"1","2",6.802395,1
"4050",98904668,"Alquiler de Piso en La Sagrada Família","Eixample, Barcelona","||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1400,1400,74,2,1,0,1,"segunda mano/buen estado",1928,1,1,1,1,1,1,0,1,"||en trámite|||",8025,"Anuncio actualizado hace 3 horas","Anuncio actualizado el 17 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","2",7.244228,1
"4051",99366825,"Alquiler de Piso en Rosselló, 415 bis","El Camp d'En Grassot i Gràcia Nova, Barcelona","Rosselló, 415 bis||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Rosselló, 415 bis","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",1075,1075,57,3,1,0,0,"segunda mano/buen estado",1967,0,0,0,2,0,1,0,1,"||en trámite|||",8025,"Anuncio actualizado hace 14 días","Anuncio actualizado el 3 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","3",6.980076,0
"4052",99107542,"Alquiler de Ático en calle del Rosselló","La Sagrada Família, Barcelona","Calle del Rosselló||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle del Rosselló","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1995,1995,70,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,8,1,1,0,1,"||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace una hora","Anuncio actualizado el 17 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","2",7.598399,0
"4053",99448658,"Alquiler de Piso en El Baix Guinardó","Horta Guinardó, Barcelona","||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1100,1100,70,2,1,0,1,"segunda mano/buen estado",NA,0,1,1,2,0,0,0,1,"||en trámite|||",8025,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 17 de noviembre","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"1","2",7.003065,1
"4054",35101591,"Alquiler de Estudio en sardenya, 369","El Camp d'En Grassot i Gràcia Nova, Barcelona","sardenya, 369||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","sardenya, 369","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",1100,1100,115,0,1,0,0,"segunda mano/buen estado",NA,0,0,0,0,1,0,0,0,"||consumo: |127 kwh/m² año|||emisiones: |21 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 6 días","Anuncio actualizado el 11 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,1,"1","1",7.003065,0
"4055",98279550,"Alquiler de Piso en calle de Provença","La Sagrada Família, Barcelona","Calle de Provença||Urb. La Sagrada Família||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Provença","Urb. La Sagrada Família","Barrio La Sagrada Família","Barrio La Sagrada Família","Barcelona",800,800,40,1,1,0,0,"segunda mano/buen estado",1929,0,0,0,1,0,1,0,0,"||consumo: |138 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 1 de octubre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","1",6.684612,0
"4056",99342547,"Alquiler de Piso en La Dreta de l'Eixample","Eixample, Barcelona","||Barrio La Dreta de l'Eixample||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2500,2500,88,3,2,1,1,"segunda mano/buen estado",1930,1,1,1,1,1,1,1,1,"||aire acondicionado||||consumo: |172 kwh/m² año|||emisiones: |33 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 16 días","Anuncio actualizado el 1 de noviembre","2022-11-17","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"2","3",7.824046,1
"4057",98734558,"Alquiler de Piso en El Baix Guinardó","Horta Guinardó, Barcelona","||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",1100,1100,75,3,1,0,0,"segunda mano/buen estado",NA,0,0,0,0,1,0,1,0,"||aire acondicionado||||consumo: |87 kwh/m² año|||emisiones: |20 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace más de un mes","Anuncio actualizado el 11 de octubre","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"1","3",7.003065,0
"4058",95878726,"Alquiler de Piso en calle de Sant Antoni Maria Claret","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sant Antoni Maria Claret||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sant Antoni Maria Claret","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",2622,2622,62,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,1,0,0,0,0,"||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","2",7.871693,0
"4059",99102092,"Alquiler de Estudio en calle de Roger de Flor","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Roger de Flor||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Roger de Flor","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",1200,1200,45,0,1,0,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,0,"||aire acondicionado||||en trámite|||",8025,"Anuncio actualizado hace un día","Anuncio actualizado el 16 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,1,"1","1",7.090077,0
"4060",98427308,"Alquiler de Piso en calle de Sardenya, 385 -387","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sardenya, 385 -387||Urb. Barcelona||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sardenya, 385 -387","Urb. Barcelona","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Barcelona",2350,2350,73,4,1,0,0,"segunda mano/buen estado",NA,0,1,1,2,1,1,1,1,"||aire acondicionado||||en trámite|||",8025,"Anuncio actualizado hace más de 2 meses","Anuncio actualizado el 16 de septiembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"1","4 or more",7.762171,0
"4061",92773118,"Alquiler de Piso en calle del Rosselló","La Sagrada Família, Barcelona","Calle del Rosselló||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle del Rosselló","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1350,1350,80,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,0,1,"||consumo: |999,99 kwh/m² año|||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 7 días","Anuncio actualizado el 10 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","2",7.20786,0
"4062",99425860,"Alquiler de Piso en avenida de Gaudí","La Sagrada Família, Barcelona","Avenida de Gaudí||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Avenida de Gaudí","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1850,1850,142,4,2,0,1,"segunda mano/buen estado",1980,0,1,0,1,1,1,0,1,"||consumo: |97,59 kwh/m² año|||emisiones: |20,62 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace un día","Anuncio actualizado el 16 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","4 or more",7.522941,1
"4063",98892889,"Alquiler de Piso en provenza, 383","La Sagrada Família, Barcelona","provenza, 383||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","provenza, 383","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1600,1600,125,2,2,1,0,"segunda mano/buen estado",NA,1,1,1,7,0,1,1,1,"||aire acondicionado||||inmueble exento|||",8025,"Anuncio actualizado hace más de 2 meses","Anuncio actualizado el 21 de septiembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","2",7.377759,1
"4064",98803684,"Alquiler de Ático en calle de Sardenya, 369","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle de Sardenya, 369||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle de Sardenya, 369","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",1825,1825,118,3,2,0,0,"segunda mano/buen estado",1953,1,0,0,7,1,1,0,1,"||en trámite|||",8025,"Anuncio actualizado hace un día","Anuncio actualizado el 16 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"2","3",7.509335,0
"4065",97692728,"Alquiler de Piso en La Sagrada Família","Eixample, Barcelona","||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",4900,4900,121,3,3,1,1,"segunda mano/buen estado",NA,0,0,0,2,1,1,1,1,"||aire acondicionado||||en trámite|||",8025,"Anuncio actualizado hace 7 días","Anuncio actualizado el 10 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"3 or more","3",8.49699,1
"4066",99096386,"Alquiler de Piso en calle de Padilla","El Baix Guinardó, Barcelona","Calle de Padilla||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","Calle de Padilla","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",975,975,85,3,1,0,0,"segunda mano/buen estado",NA,0,0,0,2,0,1,1,1,"||aire acondicionado||||consumo: |148 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 13 días","Anuncio actualizado el 4 de noviembre","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"1","3",6.882437,0
"4067",85310766,"Alquiler de Piso en calle de Sardenya","La Sagrada Família, Barcelona","Calle de Sardenya||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Sardenya","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",2650,2650,70,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,1,0,1,1,0,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","2",7.882315,0
"4068",95878697,"Alquiler de Piso en calle de la Marina","La Sagrada Família, Barcelona","Calle de la Marina||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de la Marina","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",2733,2733,55,2,2,0,0,"segunda mano/buen estado",NA,0,1,1,3,0,1,1,0,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace 3 días","Anuncio actualizado el 14 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","2",7.913155,0
"4069",85275625,"Alquiler de Piso en calle de Sardenya","La Sagrada Família, Barcelona","Calle de Sardenya||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Sardenya","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",2150,2150,60,1,1,0,0,"segunda mano/buen estado",NA,0,1,1,2,0,1,1,0,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace 8 días","Anuncio actualizado el 9 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","1",7.673223,0
"4070",97239532,"Alquiler de Chalet adosado en Passatge de la Igualtat","La Sagrada Família, Barcelona","Passatge de la Igualtat||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Passatge de la Igualtat","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1900,1900,107,3,3,1,1,"segunda mano/buen estado",NA,0,1,0,0,0,0,1,0,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace más de 5 meses","Anuncio actualizado el 16 de junio","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"3 or more","3",7.549609,1
"4071",96075262,"Alquiler de Piso en Industria","La Sagrada Família, Barcelona","Industria||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Industria","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1400,1400,39,1,1,0,0,"segunda mano/buen estado",1940,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace más de 7 meses","Anuncio actualizado el 21 de abril","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","1",7.244228,0
"4072",92336494,"Alquiler de Piso en Industria","La Sagrada Família, Barcelona","Industria||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Industria","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1400,1400,39,1,1,0,0,"segunda mano/buen estado",1940,0,1,1,2,1,1,1,1,"||aire acondicionado||||no indicado|||",8025,"Anuncio actualizado hace más de 7 meses","Anuncio actualizado el 21 de abril","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","1",7.244228,0
"4073",99484492,"Alquiler de Piso en calle de Còrsega","La Sagrada Família, Barcelona","Calle de Còrsega||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Còrsega","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1695,1695,83,2,2,0,0,"segunda mano/buen estado",NA,0,1,1,5,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 7 días","Anuncio actualizado el 10 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","2",7.435438,0
"4074",99218370,"Alquiler de Piso en calle del Rosellón","La Sagrada Família, Barcelona","Calle del Rosellón||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle del Rosellón","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1300,1300,65,4,2,0,1,"segunda mano/buen estado",NA,0,1,0,3,0,0,0,1,"||en trámite|||",8025,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"2","4 or more",7.17012,1
"4075",99358117,"Alquiler de Piso en calle Industria","El Camp d'En Grassot i Gràcia Nova, Barcelona","Calle Industria||Barrio El Camp d'En Grassot i Gràcia Nova||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona","Calle Industria","Barrio El Camp d'En Grassot i Gràcia Nova","Barrio El Camp d'En Grassot i Gràcia Nova","Distrito Gràcia","Área de Barcelona, Barcelona",1030,1030,87,4,2,0,0,"segunda mano/buen estado",1970,1,1,0,1,0,1,0,0,"||en trámite|||",8025,"Anuncio actualizado hace 2 días","Anuncio actualizado el 15 de noviembre","2022-11-17","Distrito Gràcia","camp grassot gràcia nova","camp grassot gràcia nova","camp grassot gràcia nova",0,0,"2","4 or more",6.937314,0
"4076",84495134,"Alquiler de Ático en calle de Còrsega, 612","La Sagrada Família, Barcelona","Calle de Còrsega, 612||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Còrsega, 612","Barrio La Sagrada Família","Barrio La Sagrada Família","Distrito Eixample","Área de Barcelona, Barcelona",1650,1650,93,3,1,1,0,"segunda mano/buen estado",NA,1,1,0,7,0,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8025,"Anuncio actualizado hace 29 días","Anuncio actualizado el 19 de octubre","2022-11-17","Distrito Eixample","sagrada família","sagrada família","sagrada família",0,0,"1","3",7.408531,1
"4077",99481419,"Alquiler de Ático en calle de Lepant, 400","El Baix Guinardó, Barcelona","Calle de Lepant, 400||Barrio El Baix Guinardó||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona","Calle de Lepant, 400","Barrio El Baix Guinardó","Barrio El Baix Guinardó","Distrito Horta Guinardó","Área de Barcelona, Barcelona",990,990,40,1,1,1,0,"segunda mano/buen estado",NA,0,1,0,9,0,1,0,1,"||en trámite|||",8025,"Anuncio actualizado hace 5 días","Anuncio actualizado el 12 de noviembre","2022-11-17","Distrito Horta Guinardó","baix guinardó","baix guinardó","baix guinardó",0,0,"1","1",6.897705,1
